0	1	0
0.01	0.995403023058681	0.00997701511529341
0.02	0.990806046117363	0.0199080604611736
0.03	0.986209069176044	0.0297931360376407
0.04	0.981612092234726	0.0396322418446945
0.05	0.977015115293407	0.0494253778823352
0.06	0.972418138352088	0.0591725441505627
0.07	0.96782116141077	0.0688737406493769
0.08	0.963224184469451	0.0785289673787781
0.09	0.958627207528133	0.088138224338766
0.1	0.954030230586814	0.0977015115293407
0.11	0.949433253645495	0.107218828950502
0.12	0.944836276704177	0.116690176602251
0.13	0.940239299762858	0.126115554484586
0.14	0.93564232282154	0.135494962597508
0.15	0.931045345880221	0.144828400941017
0.16	0.926448368938902	0.154115869515112
0.17	0.921851391997584	0.163357368319795
0.18	0.917254415056265	0.172552897355064
0.19	0.912657438114947	0.18170245662092
0.2	0.908060461173628	0.190806046117363
0.21	0.903463484232309	0.199863665844393
0.22	0.898866507290991	0.208875315802009
0.23	0.894269530349672	0.217840995990212
0.24	0.889672553408353	0.226760706409003
0.25	0.885075576467035	0.235634447058379
0.26	0.880478599525716	0.244462217938343
0.27	0.875881622584398	0.253244019048894
0.28	0.871284645643079	0.261979850390031
0.29	0.866687668701761	0.270669711961755
0.3	0.862090691760442	0.279313603764066
0.31	0.857493714819123	0.287911525796964
0.32	0.852896737877805	0.296463478060449
0.33	0.848299760936486	0.30496946055452
0.34	0.843702783995167	0.313429473279179
0.35	0.839105807053849	0.321843516234424
0.36	0.83450883011253	0.330211589420256
0.37	0.829911853171212	0.338533692836674
0.38	0.825314876229893	0.34680982648368
0.39	0.820717899288574	0.355039990361272
0.4	0.816120922347256	0.363224184469451
0.41	0.811523945405937	0.371362408808217
0.42	0.806926968464619	0.37945466337757
0.43	0.8023299915233	0.38750094817751
0.44	0.797733014581981	0.395501263208036
0.45	0.793136037640663	0.403455608469149
0.46	0.788539060699344	0.411363983960849
0.47	0.783942083758026	0.419226389683136
0.48	0.779345106816707	0.42704282563601
0.49	0.774748129875388	0.43481329181947
0.5	0.77015115293407	0.442537788233518
0.51	0.765554175992751	0.450216314878152
0.52	0.760957199051433	0.457848871753373
0.53	0.756360222110114	0.46543545885918
0.54	0.751763245168795	0.472976076195575
0.55	0.747166268227477	0.480470723762556
0.56	0.742569291286158	0.487919401560125
0.57	0.73797231434484	0.495322109588279
0.58	0.733375337403521	0.502678847847021
0.59	0.728778360462202	0.50998961633635
0.6	0.724181383520884	0.517254415056265
0.61	0.719584406579565	0.524473244006768
0.62	0.714987429638247	0.531646103187857
0.63	0.710390452696928	0.538772992599533
0.64	0.705793475755609	0.545853912241795
0.65	0.701196498814291	0.552888862114645
0.66	0.696599521872972	0.559877842218081
0.67	0.692002544931653	0.566820852552104
0.68	0.687405567990335	0.573717893116714
0.69	0.682808591049016	0.580568963911911
0.7	0.678211614107698	0.587374064937695
0.71	0.673614637166379	0.594133196194065
0.72	0.66901766022506	0.600846357681022
0.73	0.664420683283742	0.607513549398566
0.74	0.659823706342423	0.614134771346697
0.75	0.655226729401105	0.620710023525415
0.76	0.650629752459786	0.627239305934719
0.77	0.646032775518467	0.63372261857461
0.78	0.641435798577149	0.640159961445088
0.79	0.63683882163583	0.646551334546153
0.8	0.632241844694512	0.652896737877805
0.81	0.627644867753193	0.659196171440044
0.820000000000001	0.623047890811874	0.665449635232869
0.830000000000001	0.618450913870556	0.671657129256281
0.840000000000001	0.613853936929237	0.67781865351028
0.850000000000001	0.609256959987919	0.683934207994866
0.860000000000001	0.6046599830466	0.690003792710038
0.870000000000001	0.600063006105281	0.696027407655798
0.880000000000001	0.595466029163963	0.702005052832144
0.890000000000001	0.590869052222644	0.707936728239077
0.900000000000001	0.586272075281326	0.713822433876597
0.910000000000001	0.581675098340007	0.719662169744704
0.920000000000001	0.577078121398688	0.725455935843397
0.930000000000001	0.57248114445737	0.731203732172677
0.940000000000001	0.567884167516051	0.736905558732544
0.950000000000001	0.563287190574733	0.742561415522998
0.960000000000001	0.558690213633414	0.748171302544039
0.970000000000001	0.554093236692095	0.753735219795667
0.980000000000001	0.549496259750777	0.759253167277881
0.990000000000001	0.544899282809458	0.764725144990682
1	0.540302305868139	0.77015115293407
1.01	0.530737814443986	0.775506353535631
1.02	0.521173323019833	0.78076590922295
1.03	0.511608831595681	0.785929819996028
1.04	0.502044340171528	0.790998085854864
1.05	0.492479848747375	0.795970706799458
1.06	0.482915357323222	0.800847682829811
1.07	0.473350865899069	0.805629013945923
1.08	0.463786374474916	0.810314700147792
1.09	0.454221883050764	0.814904741435421
1.1	0.444657391626611	0.819399137808808
1.11	0.435092900202458	0.823797889267953
1.12	0.425528408778305	0.828100995812857
1.13	0.415963917354152	0.832308457443519
1.14	0.40639942593	0.83642027415994
1.15	0.396834934505847	0.840436445962119
1.16	0.387270443081694	0.844356972850057
1.17	0.377705951657541	0.848181854823753
1.18	0.368141460233388	0.851911091883208
1.19	0.358576968809235	0.855544684028421
1.2	0.349012477385083	0.859082631259392
1.21	0.33944798596093	0.862524933576123
1.22	0.329883494536777	0.865871590978611
1.23	0.320319003112624	0.869122603466858
1.24	0.310754511688471	0.872277971040864
1.25	0.301190020264318	0.875337693700628
1.26	0.291625528840166	0.87830177144615
1.27	0.282061037416013	0.881170204277431
1.28	0.27249654599186	0.88394299219447
1.29	0.262932054567707	0.886620135197268
1.3	0.253367563143554	0.889201633285824
1.31	0.243803071719401	0.891687486460139
1.32	0.234238580295249	0.894077694720212
1.33	0.224674088871096	0.896372258066044
1.34	0.215109597446943	0.898571176497634
1.35	0.20554510602279	0.900674450014983
1.36	0.195980614598637	0.90268207861809
1.37	0.186416123174484	0.904594062306956
1.38	0.176851631750332	0.90641040108158
1.39	0.167287140326179	0.908131094941962
1.4	0.157722648902026	0.909756143888103
1.41	0.148158157477873	0.911285547920003
1.42	0.13859366605372	0.912719307037661
1.43	0.129029174629567	0.914057421241077
1.44	0.119464683205415	0.915299890530252
1.45	0.109900191781262	0.916446714905186
1.46	0.100335700357109	0.917497894365877
1.47	0.0907712089329561	0.918453428912328
1.48	0.0812067175088033	0.919313318544537
1.49	0.0716422260846505	0.920077563262504
1.5	0.0620777346604977	0.92074616306623
1.51	0.0525132432363448	0.921319117955714
1.52	0.042948751812192	0.921796427930957
1.53	0.0333842603880392	0.922178092991958
1.54	0.0238197689638864	0.922464113138717
1.55	0.0142552775397335	0.922654488371235
1.56	0.00469078611558071	0.922749218689512
1.57	-0.00487370530857212	0.922748304093547
1.58	-0.014438196732725	0.92265174458334
1.59	-0.0240026881568778	0.922459540158892
1.6	-0.0335671795810306	0.922171690820203
1.61	-0.0431316710051834	0.921788196567272
1.62	-0.0526961624293363	0.921309057400099
1.63	-0.0622606538534891	0.920734273318685
1.64	-0.0718251452776419	0.920063844323029
1.65	-0.0813896367017948	0.919297770413132
1.66	-0.0909541281259476	0.918436051588994
1.67	-0.1005186195501	0.917478687850613
1.68	-0.110083110974253	0.916425679197992
1.69	-0.119647602398406	0.915277025631128
1.7	-0.129212093822559	0.914032727150023
1.71	-0.138776585246712	0.912692783754677
1.72	-0.148341076670865	0.911257195445089
1.73	-0.157905568095017	0.90972596222126
1.74	-0.16747005951917	0.908099084083189
1.75	-0.177034550943323	0.906376561030876
1.76	-0.186599042367476	0.904558393064322
1.77	-0.196163533791629	0.902644580183527
1.78	-0.205728025215782	0.90063512238849
1.79	-0.215292516639934	0.898530019679211
1.8	-0.224857008064087	0.896329272055691
1.81	-0.23442149948824	0.89403287951793
1.82	-0.243985990912393	0.891640842065926
1.83	-0.253550482336546	0.889153159699682
1.84	-0.263114973760699	0.886569832419195
1.85	-0.272679465184851	0.883890860224468
1.86	-0.282243956609004	0.881116243115498
1.87	-0.291808448033157	0.878245981092288
1.88	-0.30137293945731	0.875280074154835
1.89	-0.310937430881463	0.872218522303141
1.9	-0.320501922305616	0.869061325537206
1.91	-0.330066413729768	0.865808483857029
1.92	-0.339630905153921	0.862459997262611
1.93	-0.349195396578074	0.859015865753951
1.94	-0.358759888002227	0.855476089331049
1.95	-0.36832437942638	0.851840667993906
1.96	-0.377888870850532	0.848109601742521
1.97	-0.387453362274685	0.844282890576895
1.98	-0.397017853698838	0.840360534497028
1.99	-0.406582345122991	0.836342533502919
2	-0.416146836547143	0.832228887594568
2.01	-0.421885293147676	0.828038726946094
2.02	-0.427623749748209	0.823791181731615
2.03	-0.433362206348742	0.81948625195113
2.04	-0.439100662949275	0.81512393760464
2.05	-0.444839119549808	0.810704238692145
2.06	-0.450577576150341	0.806227155213644
2.07	-0.456316032750874	0.801692687169138
2.08	-0.462054489351406	0.797100834558627
2.09	-0.467792945951939	0.79245159738211
2.1	-0.473531402552472	0.787744975639588
2.11	-0.479269859153005	0.782980969331061
2.12	-0.485008315753538	0.778159578456528
2.13	-0.490746772354071	0.77328080301599
2.14	-0.496485228954604	0.768344643009447
2.15	-0.502223685555137	0.763351098436899
2.16	-0.50796214215567	0.758300169298345
2.17	-0.513700598756203	0.753191855593785
2.18	-0.519439055356736	0.748026157323221
2.19	-0.525177511957268	0.742803074486651
2.2	-0.530915968557801	0.737522607084076
2.21	-0.536654425158334	0.732184755115495
2.22	-0.542392881758867	0.726789518580909
2.23	-0.5481313383594	0.721336897480318
2.24	-0.553869794959933	0.715826891813721
2.25	-0.559608251560466	0.71025950158112
2.26	-0.565346708160999	0.704634726782512
2.27	-0.571085164761532	0.6989525674179
2.28	-0.576823621362065	0.693213023487282
2.29	-0.582562077962598	0.687416094990659
2.29999999999999	-0.58830053456313	0.68156178192803
2.30999999999999	-0.594038991163663	0.675650084299396
2.31999999999999	-0.599777447764196	0.669681002104757
2.32999999999999	-0.605515904364729	0.663654535344113
2.33999999999999	-0.611254360965262	0.657570684017463
2.34999999999999	-0.616992817565795	0.651429448124808
2.35999999999999	-0.622731274166328	0.645230827666147
2.36999999999999	-0.628469730766861	0.638974822641481
2.37999999999999	-0.634208187367394	0.63266143305081
2.38999999999999	-0.639946643967927	0.626290658894134
2.39999999999999	-0.64568510056846	0.619862500171452
2.40999999999999	-0.651423557168992	0.613376956882765
